tour,snapshot_date,player_id,display_name,full_name,rank,rank_points,source_url,fetched_at_utc
wta,2025-12-29,320760,Aryna Sabalenka,Aryna Sabalenka,1,10870,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,326408,Iga Swiatek,Iga Swiatek,2,8395,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,328560,Coco Gauff,Coco Gauff,3,6763,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,326384,Amanda Anisimova,Amanda Anisimova,4,6287,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,324166,Elena Rybakina,Elena Rybakina,5,5850,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,316956,Jessica Pegula,Jessica Pegula,6,5583,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,316959,Madison Keys,Madison Keys,7,4335,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,319280,Jasmine Paolini,Jasmine Paolini,8,4325,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,331809,Mirra Andreeva,Mirra Andreeva,9,4319,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,319007,Ekaterina Alexandrova,Ekaterina Alexandrova,10,3375,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,319001,Belinda Bencic,Belinda Bencic,11,3119,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,327793,Clara Tauson,Clara Tauson,12,2770,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,329668,Linda Noskova,Linda Noskova,13,2641,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,316738,Elina Svitolina,Elina Svitolina,14,2606,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,325410,Emma Navarro,Emma Navarro,15,2515,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,319998,Naomi Osaka,Naomi Osaka,16,2487,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,322222,Liudmila Samsonova,Liudmila Samsonova,17,2209,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,331006,Victoria Mboko,Victoria Mboko,18,2157,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,322191,Karolina Muchova,Karolina Muchova,19,1996,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,317964,Elise Mertens,Elise Mertens,20,1969,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,330482,Diana Shnaider,Diana Shnaider,21,1866,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,326735,Leylah Fernandez,Leylah Fernandez,22,1821,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,319939,Jelena Ostapenko,Jelena Ostapenko,23,1800,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,328120,Qinwen Zheng,Qinwen Zheng,24,1728,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,320124,Paula Badosa,Paula Badosa,25,1676,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,326482,Marta Kostyuk,Marta Kostyuk,26,1659,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,324261,Dayana Yastremska,Dayana Yastremska,27,1604,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,320942,Sofia Kenin,Sofia Kenin,28,1589,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,328366,Emma Raducanu,Emma Raducanu,29,1563,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,319526,Veronika Kudermetova,Veronika Kudermetova,30,1558,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,326678,Mccartney Kessler,Mccartney Kessler,31,1558,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
wta,2025-12-29,330544,Maya Joint,Maya Joint,32,1539,https://api.wtatennis.com/tennis/players/ranked?page=0&pageSize=100&type=rankSingles&sort=asc&metric=SINGLES&at=2025-12-29&name=&nationality=,2026-03-22T00:47:47Z
